SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,TC_LOSS_HA_2017,TC_LOSS_HA_2018
AÏN DEFLA,DJELIDA,50,20461,1,0
AÏN DEFLA,DJELIDA,75,20461,0,0
AÏN DEFLA,DJEMAA OULED CHEIKH,10,13701,9,2
AÏN DEFLA,DJEMAA OULED CHEIKH,15,13701,9,2
AÏN DEFLA,DJEMAA OULED CHEIKH,20,13701,8,2
AÏN DEFLA,DJEMAA OULED CHEIKH,25,13701,8,2
AÏN DEFLA,DJEMAA OULED CHEIKH,30,13701,6,2
AÏN DEFLA,DJEMAA OULED CHEIKH,50,13701,2,1
AÏN DEFLA,DJEMAA OULED CHEIKH,75,13701,0,0
AÏN DEFLA,DJENDEL,10,16250,0,0
AÏN DEFLA,DJENDEL,15,16250,0,0
AÏN DEFLA,DJENDEL,20,16250,0,0
AÏN DEFLA,DJENDEL,25,16250,0,0
AÏN DEFLA,DJENDEL,30,16250,0,0
AÏN DEFLA,DJENDEL,50,16250,0,0
AÏN DEFLA,DJENDEL,75,16250,0,0
AÏN DEFLA,EL ABADIA,10,10546,0,0
AÏN DEFLA,EL ABADIA,15,10546,0,0
AÏN DEFLA,EL ABADIA,20,10546,0,0
AÏN DEFLA,EL ABADIA,25,10546,0,0
AÏN DEFLA,EL ABADIA,30,10546,0,0
AÏN DEFLA,EL ABADIA,50,10546,0,0
AÏN DEFLA,EL ABADIA,75,10546,0,0
AÏN DEFLA,EL AMRA,10,18056,16,9
AÏN DEFLA,EL AMRA,15,18056,15,8
AÏN DEFLA,EL AMRA,20,18056,14,8
AÏN DEFLA,EL AMRA,25,18056,14,8
AÏN DEFLA,EL AMRA,30,18056,14,8
AÏN DEFLA,EL AMRA,50,18056,10,5
AÏN DEFLA,EL AMRA,75,18056,5,2
AÏN DEFLA,EL ATTAF,10,8432,0,0
AÏN DEFLA,EL ATTAF,15,8432,0,0
AÏN DEFLA,EL ATTAF,20,8432,0,0
AÏN DEFLA,EL ATTAF,25,8432,0,0
AÏN DEFLA,EL ATTAF,30,8432,0,0
AÏN DEFLA,EL ATTAF,50,8432,0,0
AÏN DEFLA,EL ATTAF,75,8432,0,0
AÏN DEFLA,EL HASSANIA,10,14681,0,0
AÏN DEFLA,EL HASSANIA,15,14681,0,0
AÏN DEFLA,EL HASSANIA,20,14681,0,0
AÏN DEFLA,EL HASSANIA,25,14681,0,0
AÏN DEFLA,EL HASSANIA,30,14681,0,0
AÏN DEFLA,EL HASSANIA,50,14681,0,0
AÏN DEFLA,EL HASSANIA,75,14681,0,0
AÏN DEFLA,EL MAINE,10,17448,3,7
AÏN DEFLA,EL MAINE,15,17448,1,4
AÏN DEFLA,EL MAINE,20,17448,1,4
AÏN DEFLA,EL MAINE,25,17448,1,4
AÏN DEFLA,EL MAINE,30,17448,1,4
AÏN DEFLA,EL MAINE,50,17448,1,2
AÏN DEFLA,EL MAINE,75,17448,0,0
AÏN DEFLA,HAMMAM RIGHA,10,8175,178,88
AÏN DEFLA,HAMMAM RIGHA,15,8175,176,87
AÏN DEFLA,HAMMAM RIGHA,20,8175,176,87
AÏN DEFLA,HAMMAM RIGHA,25,8175,174,86
AÏN DEFLA,HAMMAM RIGHA,30,8175,171,85
AÏN DEFLA,HAMMAM RIGHA,50,8175,150,78
AÏN DEFLA,HAMMAM RIGHA,75,8175,88,48
AÏN DEFLA,HOCEINIA,10,7152,0,0
AÏN DEFLA,HOCEINIA,15,7152,0,0
AÏN DEFLA,HOCEINIA,20,7152,0,0
AÏN DEFLA,HOCEINIA,25,7152,0,0
AÏN DEFLA,HOCEINIA,30,7152,0,0
AÏN DEFLA,HOCEINIA,50,7152,0,0
AÏN DEFLA,HOCEINIA,75,7152,0,0
AÏN DEFLA,KHEMIS MILIANA,10,4121,0,0
AÏN DEFLA,KHEMIS MILIANA,15,4121,0,0
AÏN DEFLA,KHEMIS MILIANA,20,4121,0,0
AÏN DEFLA,KHEMIS MILIANA,25,4121,0,0
AÏN DEFLA,KHEMIS MILIANA,30,4121,0,0
AÏN DEFLA,KHEMIS MILIANA,50,4121,0,0
AÏN DEFLA,KHEMIS MILIANA,75,4121,0,0
AÏN DEFLA,MEKHATRIA,10,10447,0,0
AÏN DEFLA,MEKHATRIA,15,10447,0,0
AÏN DEFLA,MEKHATRIA,20,10447,0,0
AÏN DEFLA,MEKHATRIA,25,10447,0,0
AÏN DEFLA,MEKHATRIA,30,10447,0,0
AÏN DEFLA,MEKHATRIA,50,10447,0,0
AÏN DEFLA,MEKHATRIA,75,10447,0,0
AÏN DEFLA,MILIANA,10,3931,0,0
AÏN DEFLA,MILIANA,15,3931,0,0
AÏN DEFLA,MILIANA,20,3931,0,0
AÏN DEFLA,MILIANA,25,3931,0,0
AÏN DEFLA,MILIANA,30,3931,0,0
AÏN DEFLA,MILIANA,50,3931,0,0
AÏN DEFLA,MILIANA,75,3931,0,0
AÏN DEFLA,OUED CHORFA,10,7917,2,4
AÏN DEFLA,OUED CHORFA,15,7917,2,4
AÏN DEFLA,OUED CHORFA,20,7917,2,4
AÏN DEFLA,OUED CHORFA,25,7917,2,3
AÏN DEFLA,OUED CHORFA,30,7917,2,3
AÏN DEFLA,OUED CHORFA,50,7917,1,2
AÏN DEFLA,OUED CHORFA,75,7917,0,0
AÏN DEFLA,OUED DJEMAA,10,24435,1,1
AÏN DEFLA,OUED DJEMAA,15,24435,1,1
AÏN DEFLA,OUED DJEMAA,20,24435,1,1
AÏN DEFLA,OUED DJEMAA,25,24435,1,1
AÏN DEFLA,OUED DJEMAA,30,24435,1,1
AÏN DEFLA,OUED DJEMAA,50,24435,0,1
AÏN DEFLA,OUED DJEMAA,75,24435,0,1
AÏN DEFLA,ROUINA,10,5909,0,0
AÏN DEFLA,ROUINA,15,5909,0,0
AÏN DEFLA,ROUINA,20,5909,0,0
AÏN DEFLA,ROUINA,25,5909,0,0
AÏN DEFLA,ROUINA,30,5909,0,0
AÏN DEFLA,ROUINA,50,5909,0,0
AÏN DEFLA,ROUINA,75,5909,0,0
AÏN DEFLA,SIDI LAKHDAR,10,3537,0,0
AÏN DEFLA,SIDI LAKHDAR,15,3537,0,0
AÏN DEFLA,SIDI LAKHDAR,20,3537,0,0
AÏN DEFLA,SIDI LAKHDAR,25,3537,0,0
AÏN DEFLA,SIDI LAKHDAR,30,3537,0,0
AÏN DEFLA,SIDI LAKHDAR,50,3537,0,0
AÏN DEFLA,SIDI LAKHDAR,75,3537,0,0
AÏN DEFLA,TACHETA ZEGAGHA,10,18238,3,8
AÏN DEFLA,TACHETA ZEGAGHA,15,18238,3,8
AÏN DEFLA,TACHETA ZEGAGHA,20,18238,2,8
AÏN DEFLA,TACHETA ZEGAGHA,25,18238,2,7
AÏN DEFLA,TACHETA ZEGAGHA,30,18238,2,7
AÏN DEFLA,TACHETA ZEGAGHA,50,18238,1,4
AÏN DEFLA,TACHETA ZEGAGHA,75,18238,0,1
AÏN DEFLA,TARIK IBN-ZIAD,10,40673,47,26
AÏN DEFLA,TARIK IBN-ZIAD,15,40673,39,23
AÏN DEFLA,TARIK IBN-ZIAD,20,40673,37,23
AÏN DEFLA,TARIK IBN-ZIAD,25,40673,37,23
AÏN DEFLA,TARIK IBN-ZIAD,30,40673,32,22
AÏN DEFLA,TARIK IBN-ZIAD,50,40673,21,14
AÏN DEFLA,TARIK IBN-ZIAD,75,40673,6,5
AÏN DEFLA,TIBERKANINE,10,10751,0,0
AÏN DEFLA,TIBERKANINE,15,10751,0,0
AÏN DEFLA,TIBERKANINE,20,10751,0,0
AÏN DEFLA,TIBERKANINE,25,10751,0,0
AÏN DEFLA,TIBERKANINE,30,10751,0,0
AÏN DEFLA,TIBERKANINE,50,10751,0,0
AÏN DEFLA,TIBERKANINE,75,10751,0,0
AÏN DEFLA,ZEDDINE,10,10614,0,0
AÏN DEFLA,ZEDDINE,15,10614,0,0
AÏN DEFLA,ZEDDINE,20,10614,0,0
AÏN DEFLA,ZEDDINE,25,10614,0,0
AÏN DEFLA,ZEDDINE,30,10614,0,0
AÏN DEFLA,ZEDDINE,50,10614,0,0
AÏN DEFLA,ZEDDINE,75,10614,0,0
AÏN TÉMOUCHENT,AGHLAL,10,13277,0,0
AÏN TÉMOUCHENT,AGHLAL,15,13277,0,0
AÏN TÉMOUCHENT,AGHLAL,20,13277,0,0
AÏN TÉMOUCHENT,AGHLAL,25,13277,0,0
AÏN TÉMOUCHENT,AGHLAL,30,13277,0,0
AÏN TÉMOUCHENT,AGHLAL,50,13277,0,0
AÏN TÉMOUCHENT,AGHLAL,75,13277,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,10,7098,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,15,7098,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,20,7098,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,25,7098,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,30,7098,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,50,7098,0,0
AÏN TÉMOUCHENT,AIN EL ARBAA,75,7098,0,0
AÏN TÉMOUCHENT,AIN KIHEL,10,7852,0,0
AÏN TÉMOUCHENT,AIN KIHEL,15,7852,0,0
AÏN TÉMOUCHENT,AIN KIHEL,20,7852,0,0
AÏN TÉMOUCHENT,AIN KIHEL,25,7852,0,0
AÏN TÉMOUCHENT,AIN KIHEL,30,7852,0,0
AÏN TÉMOUCHENT,AIN KIHEL,50,7852,0,0
AÏN TÉMOUCHENT,AIN KIHEL,75,7852,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,10,7816,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,15,7816,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,20,7816,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,25,7816,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,30,7816,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,50,7816,0,0
AÏN TÉMOUCHENT,AIN TEMOUCHENT,75,7816,0,0
AÏN TÉMOUCHENT,AIN TOLBA,10,6491,0,0
AÏN TÉMOUCHENT,AIN TOLBA,15,6491,0,0
AÏN TÉMOUCHENT,AIN TOLBA,20,6491,0,0
AÏN TÉMOUCHENT,AIN TOLBA,25,6491,0,0
AÏN TÉMOUCHENT,AIN TOLBA,30,6491,0,0
AÏN TÉMOUCHENT,AIN TOLBA,50,6491,0,0
AÏN TÉMOUCHENT,AIN TOLBA,75,6491,0,0
AÏN TÉMOUCHENT,AOUBELLIL,10,8022,0,0
AÏN TÉMOUCHENT,AOUBELLIL,15,8022,0,0
AÏN TÉMOUCHENT,AOUBELLIL,20,8022,0,0
AÏN TÉMOUCHENT,AOUBELLIL,25,8022,0,0
AÏN TÉMOUCHENT,AOUBELLIL,30,8022,0,0
AÏN TÉMOUCHENT,AOUBELLIL,50,8022,0,0
AÏN TÉMOUCHENT,AOUBELLIL,75,8022,0,0
AÏN TÉMOUCHENT,BENI SAF,10,6341,2,1
AÏN TÉMOUCHENT,BENI SAF,15,6341,2,1
AÏN TÉMOUCHENT,BENI SAF,20,6341,2,1
AÏN TÉMOUCHENT,BENI SAF,25,6341,1,0
AÏN TÉMOUCHENT,BENI SAF,30,6341,1,0
AÏN TÉMOUCHENT,BENI SAF,50,6341,0,0
AÏN TÉMOUCHENT,BENI SAF,75,6341,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,10,5766,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,15,5766,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,20,5766,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,25,5766,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,30,5766,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,50,5766,0,0
AÏN TÉMOUCHENT,BOU ZEDJAR,75,5766,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,10,6768,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,15,6768,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,20,6768,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,25,6768,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,30,6768,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,50,6768,0,0
AÏN TÉMOUCHENT,CHAABET EL HAM,75,6768,0,0
AÏN TÉMOUCHENT,CHENTOUF,10,5703,0,0
AÏN TÉMOUCHENT,CHENTOUF,15,5703,0,0
AÏN TÉMOUCHENT,CHENTOUF,20,5703,0,0
AÏN TÉMOUCHENT,CHENTOUF,25,5703,0,0
AÏN TÉMOUCHENT,CHENTOUF,30,5703,0,0
AÏN TÉMOUCHENT,CHENTOUF,50,5703,0,0
AÏN TÉMOUCHENT,CHENTOUF,75,5703,0,0
AÏN TÉMOUCHENT,EL AMRIA,10,8870,0,0
AÏN TÉMOUCHENT,EL AMRIA,15,8870,0,0
AÏN TÉMOUCHENT,EL AMRIA,20,8870,0,0
AÏN TÉMOUCHENT,EL AMRIA,25,8870,0,0
AÏN TÉMOUCHENT,EL AMRIA,30,8870,0,0
AÏN TÉMOUCHENT,EL AMRIA,50,8870,0,0
AÏN TÉMOUCHENT,EL AMRIA,75,8870,0,0
AÏN TÉMOUCHENT,EL MALAH,10,6917,0,0
AÏN TÉMOUCHENT,EL MALAH,15,6917,0,0
AÏN TÉMOUCHENT,EL MALAH,20,6917,0,0
AÏN TÉMOUCHENT,EL MALAH,25,6917,0,0
AÏN TÉMOUCHENT,EL MALAH,30,6917,0,0
AÏN TÉMOUCHENT,EL MALAH,50,6917,0,0
AÏN TÉMOUCHENT,EL MALAH,75,6917,0,0
AÏN TÉMOUCHENT,EL MESSAID,10,9225,0,0
AÏN TÉMOUCHENT,EL MESSAID,15,9225,0,0
AÏN TÉMOUCHENT,EL MESSAID,20,9225,0,0
AÏN TÉMOUCHENT,EL MESSAID,25,9225,0,0
AÏN TÉMOUCHENT,EL MESSAID,30,9225,0,0
AÏN TÉMOUCHENT,EL MESSAID,50,9225,0,0
AÏN TÉMOUCHENT,EL MESSAID,75,9225,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,10,4612,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,15,4612,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,20,4612,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,25,4612,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,30,4612,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,50,4612,0,0
AÏN TÉMOUCHENT,EMIR ABDELKADER,75,4612,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,10,17946,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,15,17946,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,20,17946,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,25,17946,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,30,17946,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,50,17946,0,0
AÏN TÉMOUCHENT,HAMMAM BOUHADJAR,75,17946,0,0
AÏN TÉMOUCHENT,HASSASNA,10,8593,0,0
AÏN TÉMOUCHENT,HASSASNA,15,8593,0,0
AÏN TÉMOUCHENT,HASSASNA,20,8593,0,0
AÏN TÉMOUCHENT,HASSASNA,25,8593,0,0
AÏN TÉMOUCHENT,HASSASNA,30,8593,0,0
AÏN TÉMOUCHENT,HASSASNA,50,8593,0,0
AÏN TÉMOUCHENT,HASSASNA,75,8593,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,10,5966,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,15,5966,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,20,5966,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,25,5966,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,30,5966,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,50,5966,0,0
AÏN TÉMOUCHENT,HASSI EL GHELLA,75,5966,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,10,4222,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,15,4222,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,20,4222,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,25,4222,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,30,4222,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,50,4222,0,0
AÏN TÉMOUCHENT,OUED BERKECHE,75,4222,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,10,22384,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,15,22384,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,20,22384,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,25,22384,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,30,22384,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,50,22384,0,0
AÏN TÉMOUCHENT,OUED SEBBAH,75,22384,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,10,8500,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,15,8500,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,20,8500,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,25,8500,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,30,8500,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,50,8500,0,0
AÏN TÉMOUCHENT,OULED BOUDJEMAA,75,8500,0,0
AÏN TÉMOUCHENT,OULED KIHEL,10,3471,0,0
AÏN TÉMOUCHENT,OULED KIHEL,15,3471,0,0
AÏN TÉMOUCHENT,OULED KIHEL,20,3471,0,0
AÏN TÉMOUCHENT,OULED KIHEL,25,3471,0,0
AÏN TÉMOUCHENT,OULED KIHEL,30,3471,0,0
AÏN TÉMOUCHENT,OULED KIHEL,50,3471,0,0
AÏN TÉMOUCHENT,OULED KIHEL,75,3471,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,10,9001,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,15,9001,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,20,9001,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,25,9001,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,30,9001,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,50,9001,0,0
AÏN TÉMOUCHENT,OULHACA EL GHERABA,75,9001,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,10,7347,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,15,7347,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,20,7347,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,25,7347,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,30,7347,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,50,7347,0,0
AÏN TÉMOUCHENT,SIDI BEN ADDA,75,7347,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,10,4993,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,15,4993,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,20,4993,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,25,4993,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,30,4993,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,50,4993,0,0
AÏN TÉMOUCHENT,SIDI BOUMEDIENE,75,4993,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,10,6527,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,15,6527,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,20,6527,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,25,6527,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,30,6527,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,50,6527,0,0
AÏN TÉMOUCHENT,SIDI OURIACHE|TADMAYA,75,6527,0,0
AÏN TÉMOUCHENT,SIDI SAFI,10,6732,0,0
AÏN TÉMOUCHENT,SIDI SAFI,15,6732,0,0
AÏN TÉMOUCHENT,SIDI SAFI,20,6732,0,0
AÏN TÉMOUCHENT,SIDI SAFI,25,6732,0,0
AÏN TÉMOUCHENT,SIDI SAFI,30,6732,0,0
AÏN TÉMOUCHENT,SIDI SAFI,50,6732,0,0
AÏN TÉMOUCHENT,SIDI SAFI,75,6732,0,0
AÏN TÉMOUCHENT,TAMZOURA,10,23091,0,0
AÏN TÉMOUCHENT,TAMZOURA,15,23091,0,0
AÏN TÉMOUCHENT,TAMZOURA,20,23091,0,0
AÏN TÉMOUCHENT,TAMZOURA,25,23091,0,0
AÏN TÉMOUCHENT,TAMZOURA,30,23091,0,0
AÏN TÉMOUCHENT,TAMZOURA,50,23091,0,0
AÏN TÉMOUCHENT,TAMZOURA,75,23091,0,0
AÏN TÉMOUCHENT,TERGA,10,6630,0,0
AÏN TÉMOUCHENT,TERGA,15,6630,0,0
AÏN TÉMOUCHENT,TERGA,20,6630,0,0
AÏN TÉMOUCHENT,TERGA,25,6630,0,0
AÏN TÉMOUCHENT,TERGA,30,6630,0,0
AÏN TÉMOUCHENT,TERGA,50,6630,0,0
AÏN TÉMOUCHENT,TERGA,75,6630,0,0
BATNA,AIN DJASSER,10,12871,0,0
BATNA,AIN DJASSER,15,12871,0,0
BATNA,AIN DJASSER,20,12871,0,0
BATNA,AIN DJASSER,25,12871,0,0
BATNA,AIN DJASSER,30,12871,0,0
BATNA,AIN DJASSER,50,12871,0,0
BATNA,AIN DJASSER,75,12871,0,0
BATNA,AIN TOUTA,10,17340,0,0
BATNA,AIN TOUTA,15,17340,0,0
BATNA,AIN TOUTA,20,17340,0,0
BATNA,AIN TOUTA,25,17340,0,0
BATNA,AIN TOUTA,30,17340,0,0
BATNA,AIN TOUTA,50,17340,0,0
BATNA,AIN TOUTA,75,17340,0,0
BATNA,AIN YAGOUT,10,15489,0,0
BATNA,AIN YAGOUT,15,15489,0,0
BATNA,AIN YAGOUT,20,15489,0,0
BATNA,AIN YAGOUT,25,15489,0,0
BATNA,AIN YAGOUT,30,15489,0,0
BATNA,AIN YAGOUT,50,15489,0,0
BATNA,AIN YAGOUT,75,15489,0,0
BATNA,ARRIS,10,15210,0,0
BATNA,ARRIS,15,15210,0,0
BATNA,ARRIS,20,15210,0,0
BATNA,ARRIS,25,15210,0,0
BATNA,ARRIS,30,15210,0,0
BATNA,ARRIS,50,15210,0,0
BATNA,ARRIS,75,15210,0,0
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,AZIL ABDELKADER (METKOUAK)
BATNA,BARIKA,10,30302,0,0
BATNA,BARIKA,15,30302,0,0
BATNA,BARIKA,20,30302,0,0
BATNA,BARIKA,25,30302,0,0
BATNA,BARIKA,30,30302,0,0
BATNA,BARIKA,50,30302,0,0
BATNA,BARIKA,75,30302,0,0
BATNA,BATNA,10,11702,0,4
BATNA,BATNA,15,11702,0,3
BATNA,BATNA,20,11702,0,3
BATNA,BATNA,25,11702,0,2
BATNA,BATNA,30,11702,0,2
BATNA,BATNA,50,11702,0,1
BATNA,BATNA,75,11702,0,0
BATNA,BENI FOUDALA EL HAKANIA,10,30128,0,3
BATNA,BENI FOUDALA EL HAKANIA,15,30128,0,2
BATNA,BENI FOUDALA EL HAKANIA,20,30128,0,2
BATNA,BENI FOUDALA EL HAKANIA,25,30128,0,2
BATNA,BENI FOUDALA EL HAKANIA,30,30128,0,2
BATNA,BENI FOUDALA EL HAKANIA,50,30128,0,1
BATNA,BENI FOUDALA EL HAKANIA,75,30128,0,0
BATNA,BITAM,10,94157,0,0
BATNA,BITAM,15,94157,0,0
BATNA,BITAM,20,94157,0,0
BATNA,BITAM,25,94157,0,0
BATNA,BITAM,30,94157,0,0
BATNA,BITAM,50,94157,0,0
BATNA,BITAM,75,94157,0,0
BATNA,BOULHILAT,10,16198,0,0
BATNA,BOULHILAT,15,16198,0,0
BATNA,BOULHILAT,20,16198,0,0
BATNA,BOULHILAT,25,16198,0,0
BATNA,BOULHILAT,30,16198,0,0
BATNA,BOULHILAT,50,16198,0,0
BATNA,BOULHILAT,75,16198,0,0
BATNA,BOUMEGUEUR,10,11396,0,0
BATNA,BOUMEGUEUR,15,11396,0,0
BATNA,BOUMEGUEUR,20,11396,0,0
BATNA,BOUMEGUEUR,25,11396,0,0
BATNA,BOUMEGUEUR,30,11396,0,0
BATNA,BOUMEGUEUR,50,11396,0,0
BATNA,BOUMEGUEUR,75,11396,0,0
BATNA,BOUMIA,10,15242,0,0
BATNA,BOUMIA,15,15242,0,0
BATNA,BOUMIA,20,15242,0,0
BATNA,BOUMIA,25,15242,0,0
BATNA,BOUMIA,30,15242,0,0
BATNA,BOUMIA,50,15242,0,0
BATNA,BOUMIA,75,15242,0,0
BATNA,BOUZINA,10,19692,0,0
BATNA,BOUZINA,15,19692,0,0
BATNA,BOUZINA,20,19692,0,0
BATNA,BOUZINA,25,19692,0,0
BATNA,BOUZINA,30,19692,0,0
BATNA,BOUZINA,50,19692,0,0
BATNA,BOUZINA,75,19692,0,0
BATNA,CHEMORA,10,26267,0,0
BATNA,CHEMORA,15,26267,0,0
BATNA,CHEMORA,20,26267,0,0
BATNA,CHEMORA,25,26267,0,0
BATNA,CHEMORA,30,26267,0,0
BATNA,CHEMORA,50,26267,0,0
BATNA,CHEMORA,75,26267,0,0
BATNA,CHIR,10,7885,0,0
BATNA,CHIR,15,7885,0,0
BATNA,CHIR,20,7885,0,0
BATNA,CHIR,25,7885,0,0
BATNA,CHIR,30,7885,0,0
BATNA,CHIR,50,7885,0,0
BATNA,CHIR,75,7885,0,0
BATNA,DJERMA,10,9982,0,0
BATNA,DJERMA,15,9982,0,0
BATNA,DJERMA,20,9982,0,0
BATNA,DJERMA,25,9982,0,0
BATNA,DJERMA,30,9982,0,0
BATNA,DJERMA,50,9982,0,0
BATNA,DJERMA,75,9982,0,0
BATNA,DJEZZAR,10,32718,0,0
BATNA,DJEZZAR,15,32718,0,0
BATNA,DJEZZAR,20,32718,0,0
BATNA,DJEZZAR,25,32718,0,0
BATNA,DJEZZAR,30,32718,0,0
BATNA,DJEZZAR,50,32718,0,0
BATNA,DJEZZAR,75,32718,0,0
BATNA,EL HASSI,10,5988,0,0
BATNA,EL HASSI,15,5988,0,0
BATNA,EL HASSI,20,5988,0,0
BATNA,EL HASSI,25,5988,0,0
BATNA,EL HASSI,30,5988,0,0
BATNA,EL HASSI,50,5988,0,0
BATNA,EL HASSI,75,5988,0,0
BATNA,EL MADHER,10,10187,0,1
BATNA,EL MADHER,15,10187,0,1
BATNA,EL MADHER,20,10187,0,1
BATNA,EL MADHER,25,10187,0,1
BATNA,EL MADHER,30,10187,0,1
BATNA,EL MADHER,50,10187,0,0
BATNA,EL MADHER,75,10187,0,0
BATNA,FESDIS,10,8605,0,4
BATNA,FESDIS,15,8605,0,2
BATNA,FESDIS,20,8605,0,2
BATNA,FESDIS,25,8605,0,2
BATNA,FESDIS,30,8605,0,1
BATNA,FESDIS,50,8605,0,0
BATNA,FESDIS,75,8605,0,0
BATNA,FOUM TOUB,10,10934,0,0
BATNA,FOUM TOUB,15,10934,0,0
BATNA,FOUM TOUB,20,10934,0,0
BATNA,FOUM TOUB,25,10934,0,0
BATNA,FOUM TOUB,30,10934,0,0
